,,Relaxed/Lambda Match Statistics
,Precission,0.2045050385299348
,Recall,0.5555555555555556
,F1,0.2989601386481803
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
182,87.28115489611719,"345, 385","262, 412",110,it would be OK to have just a little bit,"- I'm still new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",attributive,attributive
182,87.28115489611719,"345, 385","262, 412",110,it would be OK to have just a little bit,"- I'm still new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",relational,relational
26,2.0,"264, 265","262, 265",2,I,- I,carrier,carrier
27,1.0,"266, 267","265, 267",1,m,'m,main,main
183,4.47213595499958,"388, 408","386, 412",6,he's very supportive,( he's very supportive ) .,relational,relational
36,1.0,"391, 392","390, 392",1,s,'s,main,main
39,4.0,"415, 425","415, 421",4,worked out,worked,main,main
594,4.123105625617661,"519, 530","520, 526",5,*scared* of,scared,main,main
184,0.0,"413, 435","413, 435",0,I worked out my points,I worked out my points,action,action
50,20.396078054371138,"488, 540","492, 520",24,can you believe I was actually *scared* of eating it,you believe I was actually *,mental,mental
50,20.396078054371138,"488, 540","492, 520",24,can you believe I was actually *scared* of eating it,you believe I was actually *,two-role-cognition,two-role-cognition
47,0.0,"492, 495","492, 495",0,you,you,cognizant,cognizant
44,0.0,"457, 463","457, 463",0,manage,manage,main,main
42,0.0,"449, 450","449, 450",0,I,I,agent,agent
48,0.0,"496, 503","496, 503",0,believe,believe,main,main
38,0.0,"413, 414","413, 414",0,I,I,agent,agent
49,20.0,"504, 540","504, 520",20,I was actually *scared* of eating it,I was actually *,phenomenon,phenomenon
41,0.0,"440, 448","440, 448",0,reckoned,reckoned,main,main
181,15.0,"449, 483","464, 483",15,I could manage some ( 60 g worth ),some ( 60 g worth ),phenomenon,phenomenon
558,1.0,"550, 610","550, 611",1,I've still got this guilt-food relationship thing to work on,I've still got this guilt-food relationship thing to work on.,phenomenon,phenomenon
58,0.0,"561, 564","561, 564",0,got,got,main,main
51,1.0,"542, 610","542, 611",1,I think I've still got this guilt-food relationship thing to work on,I think I've still got this guilt-food relationship thing to work on.,mental,mental
51,1.0,"542, 610","542, 611",1,I think I've still got this guilt-food relationship thing to work on,I think I've still got this guilt-food relationship thing to work on.,two-role-cognition,two-role-cognition
55,0.0,"544, 549","544, 549",0,think,think,main,main
54,0.0,"542, 543","542, 543",0,I,I,cognizant,cognizant
62,0.0,"653, 655","653, 655",0,it,it,carrier,carrier
60,26.019223662515376,"674, 698","648, 699",27,5.5 points worth of nice,"that it was nice, but not 5.5 points worth of nice.",attributive,attributive
60,26.019223662515376,"674, 698","648, 699",27,5.5 points worth of nice,"that it was nice, but not 5.5 points worth of nice.",relational,relational
568,0.0,"644, 647","644, 647",0,was,was,main,main
63,0.0,"656, 659","656, 659",0,was,was,main,main
569,10.63014581273465,"653, 698","660, 690",15,"it was nice, but not 5.5 points worth of nice","nice, but not 5.5 points worth",attribute,attribute
65,17.029386365926403,"674, 698","691, 699",18,5.5 points worth of nice,of nice.,attribute,attribute
574,69.9714227381436,"736, 753","700, 813",96,I thought I would,"I didn't really enjoy it as much as I thought I would and was annoyed with myself for ""wasting"" points like that.",mental,mental
69,0.0,"722, 724","722, 724",0,it,it,phenomenon,phenomenon
66,0.0,"700, 701","700, 701",0,I,I,emoter,emoter
81,0.0,"833, 858","833, 858",0,a whole pile of meringues,a whole pile of meringues,affected,affected
80,5.0,"827, 832","822, 832",5,eaten,have eaten,main,main
78,0.0,"814, 815","814, 815",0,I,I,agent,agent
91,0.0,"1034, 1036","1034, 1036",0,it,it,phenomenon,phenomenon
98,47.0,"1086, 1105","1086, 1152",47,some chocolate cake,some chocolate cake ( useful info for when I go on maintenance ) .,affected,affected
100,0.0,"1129, 1130","1129, 1130",0,I,I,agent,agent
87,0.0,"968, 976","968, 976",0,realised,realised,main,main
90,0.0,"1028, 1033","1028, 1033",0,liked,liked,main,main
88,27.784887978899608,"977, 1012","991, 1036",35,I didn't have to binge on something,to binge on something just because I liked it,phenomenon,phenomenon
76,13.0,"1026, 1036","1013, 1036",13,I liked it,just because I liked it,mental,mental
84,0.0,"937, 940","937, 940",0,was,was,main,main
547,0.0,"977, 978","977, 978",0,I,I,agent,agent
97,0.0,"1082, 1085","1082, 1085",0,had,had,main,main
186,52.630789467763066,"1108, 1119","1067, 1152",74,useful info,just because I had some chocolate cake ( useful info for when I go on maintenance ) .,relational,relational
82,48.76474136094644,"1080, 1105","1067, 1152",60,I had some chocolate cake,just because I had some chocolate cake ( useful info for when I go on maintenance ) .,action,action
550,4.242640687119285,"994, 1002","991, 999",6,binge on,to binge,main,main
96,0.0,"1080, 1081","1080, 1081",0,I,I,agent,agent
187,5.0,"1129, 1148","1124, 1148",5,I go on maintenance,when I go on maintenance,action,action
101,15.0,"1131, 1148","1131, 1133",15,go on maintenance,go,main,main
89,0.0,"1026, 1027","1026, 1027",0,I,I,emoter,emoter
112,0.0,"1242, 1257","1242, 1257",0,fat and bloated,fat and bloated,attribute,attribute
103,0.0,"1153, 1155","1153, 1155",0,It,It,agent,agent
129,0.0,"1400, 1406","1400, 1406",0,wanted,wanted,main,main
105,0.0,"1168, 1170","1168, 1170",0,me,me,affected-cognizant,affected-cognizant
190,19.1049731745428,"1235, 1257","1233, 1276",21,I felt fat and bloated,- I felt fat and bloated after I'd eaten it,attributive,attributive
122,0.0,"1309, 1312","1309, 1312",0,was,was,main,main
109,0.0,"1196, 1205","1196, 1205",0,my demons,my demons,affected,affected
114,0.0,"1264, 1265","1264, 1265",0,I,I,agent,agent
132,0.0,"1447, 1450","1447, 1450",0,was,was,main,main
106,0.0,"1176, 1177","1176, 1177",0,I,I,agent,agent
117,0.0,"1274, 1276","1274, 1276",0,it,it,affected,affected
189,27.459060435491963,"1176, 1205","1171, 1232",32,I haven't conquered my demons,that I haven't conquered my demons as much as I thought I had,action,action
116,0.0,"1268, 1273","1268, 1273",0,eaten,eaten,main,main
123,0.0,"1313, 1333","1313, 1333",0,purely psychological,purely psychological,attribute,attribute
104,0.0,"1161, 1167","1161, 1167",0,showed,showed,main,main
102,5.0,"1176, 1232","1171, 1232",5,I haven't conquered my demons as much as I thought I had,that I haven't conquered my demons as much as I thought I had,phenomenon,phenomenon
121,0.0,"1304, 1308","1304, 1308",0,that,that,carrier,carrier
197,14.035668847618199,"1437, 1464","1423, 1465",15,the taste was disappointing,", even though the taste was disappointing.",attributive,attributive
197,14.035668847618199,"1437, 1464","1423, 1465",15,the taste was disappointing,", even though the taste was disappointing.",relational,relational
126,6.4031242374328485,"1346, 1355","1342, 1350",7,gone over,n't gone,main,main
188,0.0,"1153, 1232","1153, 1232",0,It also showed me that I haven't conquered my demons as much as I thought I had,It also showed me that I haven't conquered my demons as much as I thought I had,mental,mental
188,0.0,"1153, 1232","1153, 1232",0,It also showed me that I haven't conquered my demons as much as I thought I had,It also showed me that I haven't conquered my demons as much as I thought I had,three-role-cognition,three-role-cognition
194,0.0,"1304, 1333","1304, 1333",0,that was purely psychological,that was purely psychological,attributive,attributive
194,0.0,"1304, 1333","1304, 1333",0,that was purely psychological,that was purely psychological,relational,relational
131,0.0,"1437, 1446","1437, 1446",0,the taste,the taste,carrier,carrier
111,0.0,"1237, 1241","1237, 1241",0,felt,felt,main,main
110,2.0,"1235, 1236","1233, 1236",2,I,- I,affected-carrier,affected-carrier
108,4.0,"1186, 1195","1182, 1195",4,conquered,n't conquered,main,main
192,6.0,"1264, 1276","1258, 1276",6,I'd eaten it,after I'd eaten it,action,action
598,0.0,"1499, 1502","1499, 1502",0,how,how,attribute,attribute
601,5.0,"1499, 1509","1499, 1514",5,how I feel,how I feel now.,attributive,attributive
198,1.0,"1466, 1513","1466, 1514",1,I'm feeling a bit confused about how I feel now,I'm feeling a bit confused about how I feel now.,attributive,attributive
134,0.0,"1466, 1467","1466, 1467",0,I,I,carrier,carrier
136,0.0,"1470, 1477","1470, 1477",0,feeling,feeling,main,main
600,0.0,"1505, 1509","1505, 1509",0,feel,feel,main,main
599,0.0,"1503, 1504","1503, 1504",0,I,I,carrier,carrier
137,1.0,"1478, 1513","1478, 1514",1,a bit confused about how I feel now,a bit confused about how I feel now.,attribute,attribute
201,12.041594578792296,"1548, 1587","1560, 1588",13,am I out of control of being in control,control of being in control?,relational,relational
143,0.0,"1548, 1550","1548, 1550",0,am,am,main,main
200,1.0,"1515, 1542","1515, 1543",1,I'm in control of my eating,"I'm in control of my eating,",attributive,attributive
200,1.0,"1515, 1542","1515, 1543",1,I'm in control of my eating,"I'm in control of my eating,",relational,relational
142,0.0,"1519, 1542","1519, 1542",0,in control of my eating,in control of my eating,attribute,attribute
141,1.0,"1517, 1518","1516, 1518",1,m,'m,main,main
140,0.0,"1515, 1516","1515, 1516",0,I,I,carrier,carrier
206,0.0,"1709, 1712","1709, 1712",0,put,put,main,main
149,0.0,"1593, 1599","1593, 1599",0,scared,scared,main,main
162,2.0,"1681, 1704","1679, 1704",2,eat everything in sight,", eat everything in sight",action,action
138,105.75916035975324,"1600, 1630","1624, 1733",90,I won't be able to stop losing,"losing when I reach my goal, or that I'll totally crack, eat everything in sight and put it all back on again",phenomenon,phenomenon
152,4.0,"1608, 1610","1604, 1610",4,be,n't be,main,main
163,4.0,"1713, 1719","1713, 1715",4,it all,it,affected,affected
155,0.0,"1638, 1643","1638, 1643",0,reach,reach,main,main
161,9.0,"1685, 1704","1685, 1695",9,everything in sight,everything,affected,affected
159,8.0,"1666, 1679","1674, 1679",8,totally crack,crack,main,main
207,18.439088914585774,"1709, 1751","1705, 1733",22,put it all back on again ( and then some ),and put it all back on again,action,action
160,0.0,"1681, 1684","1681, 1684",0,eat,eat,main,main
205,8.0,"1661, 1679","1653, 1679",8,I'll totally crack,or that I'll totally crack,action,action
209,4.123105625617661,"1785, 1813","1781, 1814",5,I'm actually a bit of a mess,but I'm actually a bit of a mess!,attributive,attributive
209,4.123105625617661,"1785, 1813","1781, 1814",5,I'm actually a bit of a mess,but I'm actually a bit of a mess!,relational,relational
170,1.0,"1787, 1788","1786, 1788",1,m,'m,main,main
165,0.0,"1754, 1765","1754, 1765",0,Most people,Most people,cognizant,cognizant
167,4.0,"1772, 1776","1768, 1776",4,know,n't know,main,main
169,0.0,"1785, 1786","1785, 1786",0,I,I,carrier,carrier
171,1.0,"1798, 1813","1798, 1814",1,a bit of a mess,a bit of a mess!,attribute,attribute
168,0.0,"1777, 1779","1777, 1779",0,it,it,phenomenon,phenomenon
208,1.0,"1754, 1779","1754, 1780",1,Most people don't know it,"Most people don't know it,",mental,mental
208,1.0,"1754, 1779","1754, 1780",1,Most people don't know it,"Most people don't know it,",two-role-cognition,two-role-cognition
215,0.0,"1871, 1880","1871, 1880",0,be asking,be asking,main,main
213,0.0,"1862, 1863","1862, 1863",0,I,I,agent,agent
226,4.0,"1903, 1935","1899, 1935",4,I have hit a weight loss plateau,But I have hit a weight loss plateau,action,action
221,0.0,"1940, 1942","1940, 1942",0,it,it,carrier,carrier
222,1.0,"1943, 1944","1942, 1944",1,s,'s,main,main
227,4.123105625617661,"1940, 1970","1936, 1971",5,it's right before the HOLIDAYS,and it's right before the HOLIDAYS!,locational,locational
227,4.123105625617661,"1940, 1970","1936, 1971",5,it's right before the HOLIDAYS,and it's right before the HOLIDAYS!,relational,relational
223,20.0,"1945, 1970","1945, 1950",20,right before the HOLIDAYS,right,location,location
219,0.0,"1910, 1913","1910, 1913",0,hit,hit,main,main
217,0.0,"1903, 1904","1903, 1904",0,I,I,agent,agent
579,14.0,"1988, 2017","1988, 2003",14,"what that means, holiday hell",what that means,attributive,attributive
579,14.0,"1988, 2017","1988, 2003",14,"what that means, holiday hell",what that means,relational,relational
230,1.0,"1988, 2017","1988, 2018",1,"what that means, holiday hell","what that means, holiday hell.",phenomenon,phenomenon
229,0.0,"1983, 1987","1983, 1987",0,know,know,main,main
146,0.0,"1988, 1992","1988, 1992",0,what,what,attribute,attribute
228,4.0,"1976, 1982","1976, 1978",4,we all,we,cognizant,cognizant
199,0.0,"1998, 2003","1998, 2003",0,means,means,main,main
231,4.123105625617661,"1976, 2017","1972, 2018",5,"we all know what that means, holiday hell","And we all know what that means, holiday hell.",mental,mental
231,4.123105625617661,"1976, 2017","1972, 2018",5,"we all know what that means, holiday hell","And we all know what that means, holiday hell.",two-role-cognition,two-role-cognition
191,0.0,"1993, 1997","1993, 1997",0,that,that,carrier,carrier
237,0.0,"2063, 2068","2063, 2068",0,purge,purge,main,main
239,0.0,"2076, 2078","2076, 2078",0,do,do,main,main
232,0.0,"2019, 2020","2019, 2020",0,I,I,agent,agent
235,37.16180835212409,"2079, 2081","2045, 2096",49,it,about how I still purge I just do it with exercise.,phenomenon,phenomenon
234,9.0,"2024, 2037","2024, 2028",9,told my story,told,main,main
255,0.0,"2190, 2193","2190, 2193",0,eat,eat,main,main
251,3.0,"2164, 2168","2161, 2168",3,make,to make,main,main
246,0.0,"2119, 2126","2119, 2126",0,getting,getting,main,main
254,0.0,"2188, 2189","2188, 2189",0,I,I,agent,agent
538,24.20743687382041,"2138, 2184","2153, 2203",34,I'm just going to have to make myself throw up,to have to make myself throw up if I eat too much.,influential,influential
253,19.0,"2169, 2184","2169, 2203",19,myself throw up,myself throw up if I eat too much.,phenomenon,phenomenon
258,3.1622776601683795,"2188, 2202","2185, 2203",4,I eat too much,if I eat too much.,action,action
268,38.91015291668744,"2254, 2259","2219, 2276",52,I try,"I haven't done it in so long, when I try NOTHING HAPPENS!",action,action
256,0.0,"2216, 2218","2216, 2218",0,is,is,main,main
259,0.0,"2219, 2220","2219, 2220",0,I,I,agent,agent
265,0.0,"2256, 2259","2256, 2259",0,try,try,main,main
261,4.0,"2229, 2233","2225, 2233",4,done,n't done,main,main
277,8.06225774829855,"2298, 2364","2290, 2365",9,there are family members all over the place trying to FEED ME MORE,because there are family members all over the place trying to FEED ME MORE!,locational,locational
277,8.06225774829855,"2298, 2364","2290, 2365",9,there are family members all over the place trying to FEED ME MORE,because there are family members all over the place trying to FEED ME MORE!,relational,relational
274,0.0,"2304, 2307","2304, 2307",0,are,are,main,main
271,0.0,"2284, 2289","2284, 2289",0,panic,panic,main,main
275,0.0,"2308, 2322","2308, 2322",0,family members,family members,carrier,carrier
282,0.0,"2382, 2384","2382, 2384",0,is,is,main,main
287,3.0,"2415, 2419","2412, 2419",3,know,to know,main,main
284,0.0,"2366, 2389","2366, 2389",0,The bottom line is this,The bottom line is this,attributive,attributive
284,0.0,"2366, 2389","2366, 2389",0,The bottom line is this,The bottom line is this,relational,relational
290,0.0,"2441, 2442","2441, 2442",0,I,I,emoter,emoter
293,0.0,"2493, 2494","2493, 2494",0,I,I,agent-carrier,agent-carrier
292,0.0,"2453, 2486","2453, 2486",0,it to get me through the holidays,it to get me through the holidays,phenomenon,phenomenon
295,5.0,"2499, 2506","2499, 2501",5,go back,go,main,main
278,0.0,"2441, 2486","2441, 2486",0,I only need it to get me through the holidays,I only need it to get me through the holidays,mental,mental
291,0.0,"2448, 2452","2448, 2452",0,need,need,main,main
301,8.0,"2565, 2592","2565, 2584",8,comfortable sharing with me,comfortable sharing,attribute,attribute
303,0.0,"2603, 2613","2603, 2613",0,understand,understand,main,main
298,0.0,"2550, 2553","2550, 2553",0,you,you,carrier,carrier
347,3.0,"2550, 2592","2547, 2592",3,you don't feel comfortable sharing with me,If you don't feel comfortable sharing with me,attributive,attributive
300,4.0,"2560, 2564","2556, 2564",4,feel,n't feel,main,main
305,1.0,"2618, 2619","2617, 2619",1,s,'s,main,main
351,14.317821063276353,"2681, 2688","2678, 2702",17,it's ok,So it's ok if you don't.,attributive,attributive
351,14.317821063276353,"2681, 2688","2678, 2702",17,it's ok,So it's ok if you don't.,relational,relational
312,0.0,"2686, 2688","2686, 2688",0,ok,ok,attribute,attribute
311,1.0,"2684, 2685","2683, 2685",1,s,'s,main,main
310,0.0,"2681, 2683","2681, 2683",0,it,it,carrier,carrier
321,0.0,"2745, 2749","2745, 2749",0,help,help,main,main
350,1.0,"2821, 2823","2821, 2824",1,me,me.,affected,affected
353,65.06919393998976,"2710, 2735","2707, 2800",68,there is anyone out there,if there is anyone out there that can help me purge the right way after I eat too much PLEASE,locational,locational
353,65.06919393998976,"2710, 2735","2707, 2800",68,there is anyone out there,if there is anyone out there that can help me purge the right way after I eat too much PLEASE,relational,relational
354,40.311288741492746,"2736, 2772","2707, 2800",57,that can help me purge the right way,if there is anyone out there that can help me purge the right way after I eat too much PLEASE,action,action
316,0.0,"2716, 2718","2716, 2718",0,is,is,main,main
319,0.0,"2736, 2740","2736, 2740",0,that,that,agent,agent
296,6.0,"2801, 2811","2801, 2805",6,have mercy,have,main,main
326,0.0,"2816, 2820","2816, 2820",0,help,help,main,main
325,0.0,"2781, 2784","2781, 2784",0,eat,eat,main,main
324,0.0,"2779, 2780","2779, 2780",0,I,I,agent,agent
355,9.219544457292887,"2779, 2793","2773, 2800",13,I eat too much,after I eat too much PLEASE,action,action
322,57.14017850864661,"2750, 2752","2719, 2800",79,me,anyone out there that can help me purge the right way after I eat too much PLEASE,affected,affected
317,75.0,"2719, 2725","2719, 2800",75,anyone,anyone out there that can help me purge the right way after I eat too much PLEASE,carrier,carrier
333,0.0,"2852, 2858","2852, 2858",0,worked,worked,main,main
329,4.0,"2833, 2836","2829, 2836",4,GET,N'T GET,main,main
584,0.0,"2913, 2918","2913, 2918",0,doing,doing,main,main
337,0.0,"2896, 2900","2896, 2900",0,hope,hope,main,main
342,0.0,"2948, 2951","2948, 2951",0,you,you,emoter,emoter
346,3.1622776601683795,"2948, 2985","2945, 2986",4,you want to have a private discussion,if you want to have a private discussion.,mental,mental
341,0.0,"2938, 2944","2938, 2944",0,xxxcom,xxxcom,attribute,attribute
340,0.0,"2935, 2937","2935, 2937",0,is,is,main,main
344,1.0,"2957, 2985","2957, 2986",1,to have a private discussion,to have a private discussion.,phenomenon,phenomenon
345,42.0,"2926, 2944","2926, 2986",42,My email is xxxcom,My email is xxxcom if you want to have a private discussion.,attributive,attributive
345,42.0,"2926, 2944","2926, 2986",42,My email is xxxcom,My email is xxxcom if you want to have a private discussion.,relational,relational
343,0.0,"2952, 2956","2952, 2956",0,want,want,main,main
339,0.0,"2926, 2934","2926, 2934",0,My email,My email,carrier,carrier
369,0.0,"3104, 3109","3104, 3109",0,found,found,main,main
359,1.0,"3010, 3011","3009, 3011",1,m,'m,main,main
390,0.0,"3008, 3028","3008, 3028",0,I'm new to this site,I'm new to this site,relational,relational
587,8.06225774829855,"3102, 3118","3110, 3119",9,I found you guys,you guys!,phenomenon,phenomenon
370,1.0,"3110, 3118","3110, 3119",1,you guys,you guys!,possessed,possessed
392,12.041594578792296,"3090, 3118","3102, 3119",13,I'm so glad I found you guys,I found you guys!,mental,mental
393,1.0,"3102, 3118","3102, 3119",1,I found you guys,I found you guys!,relational,relational
393,1.0,"3102, 3118","3102, 3119",1,I found you guys,I found you guys!,possessive,possessive
394,3.0,"3123, 3138","3120, 3138",3,here's my story,So here's my story,relational,relational
380,0.0,"3182, 3183","3182, 3183",0,I,I,carrier,carrier
381,0.0,"3184, 3187","3184, 3187",0,was,was,main,main
385,0.0,"3225, 3233","3225, 3233",0,realised,realised,main,main
590,94.42986815621421,"3241, 3251","3155, 3290",125,disgusting,"old and have had EDs since I was about 14, I just woke up one day and realised I look disgusting so I decided to do something about it.",attribute,attribute
591,103.61949623502326,"3234, 3251","3138, 3290",135,I look disgusting,"... I'm 20 years old and have had EDs since I was about 14, I just woke up one day and realised I look disgusting so I decided to do something about it.",attributive,attributive
591,103.61949623502326,"3234, 3251","3138, 3290",135,I look disgusting,"... I'm 20 years old and have had EDs since I was about 14, I just woke up one day and realised I look disgusting so I decided to do something about it.",relational,relational
398,22.0,"3198, 3220","3176, 3220",22,I just woke up one day,"since I was about 14, I just woke up one day",action,action
383,2.0,"3198, 3199","3196, 3199",2,I,", I",agent,agent
384,3.0,"3205, 3212","3205, 3209",3,woke up,woke,main,main
374,4.0,"3142, 3143","3138, 3143",4,I,... I,carrier,carrier
397,6.0,"3182, 3196","3176, 3196",6,I was about 14,since I was about 14,attributive,attributive
397,6.0,"3182, 3196","3176, 3196",6,I was about 14,since I was about 14,relational,relational
382,0.0,"3188, 3196","3188, 3196",0,about 14,about 14,attribute,attribute
375,1.0,"3144, 3145","3143, 3145",1,m,'m,main,main
589,0.0,"3236, 3240","3236, 3240",0,look,look,main,main
372,1.0,"3128, 3129","3127, 3129",1,s,'s,main,main
401,0.0,"3291, 3292","3291, 3292",0,I,I,agent,agent
409,0.0,"3337, 3344","3337, 3344",0,managed,managed,main,main
410,31.400636936215164,"3345, 3386","3376, 3381",36,to achieve a weight that I was happy with,happy,created-phenomenon,created-phenomenon
402,7.0,"3293, 3305","3293, 3298",7,stuck it out,stuck,main,main
411,38.2099463490856,"3335, 3386","3331, 3424",42,I managed to achieve a weight that I was happy with,and I managed to achieve a weight that I was happy with ( not that I was going to give up ! ),influential,influential
593,0.0,"3365, 3386","3365, 3386",0,that I was happy with,that I was happy with,mental,mental
414,4.242640687119285,"3413, 3420","3410, 3417",6,give up,to give,main,main
404,58.52349955359813,"3365, 3369","3345, 3424",75,that,to achieve a weight that I was happy with ( not that I was going to give up ! ),phenomenon,phenomenon
441,19.0,"3310, 3330","3291, 3330",19,I worked really hard,I stuck it out and I worked really hard,action,action
553,0.0,"3493, 3495","3493, 3495",0,it,it,carrier,carrier
555,0.0,"3505, 3521","3505, 3521",0,the usual things,the usual things,attribute,attribute
554,0.0,"3496, 3499","3496, 3499",0,was,was,main,main
425,0.0,"3577, 3586","3577, 3586",0,diagnosed,diagnosed,main,main
556,0.0,"3493, 3521","3493, 3521",0,it was just the usual things,it was just the usual things,attributive,attributive
556,0.0,"3493, 3521","3493, 3521",0,it was just the usual things,it was just the usual things,relational,relational
417,0.0,"3431, 3435","3431, 3435",0,been,been,main,main
447,47.38143096192854,"3605, 3637","3611, 3684",53,I had to bring my body weight up,to bring my body weight up to what my neurologist thought was suitable as,action,action
438,0.0,"3724, 3730","3724, 3730",0,having,having,main,main
435,58.077534382926416,"3669, 3681","3611, 3684",61,was suitable,to bring my body weight up to what my neurologist thought was suitable as,phenomenon,phenomenon
431,0.0,"3620, 3634","3620, 3634",0,my body weight,my body weight,affected,affected
430,3.0,"3614, 3619","3611, 3619",3,bring,to bring,main,main
428,0.0,"3605, 3606","3605, 3606",0,I,I,agent,agent
449,8.06225774829855,"3685, 3753","3693, 3754",9,without a regular eating routine I was having up to 3 seizures a day,a regular eating routine I was having up to 3 seizures a day!,relational,relational
449,8.06225774829855,"3685, 3753","3693, 3754",9,without a regular eating routine I was having up to 3 seizures a day,a regular eating routine I was having up to 3 seizures a day!,possessive,possessive
439,7.0,"3731, 3747","3731, 3754",7,up to 3 seizures,up to 3 seizures a day!,affected-possessed,affected-possessed
436,0.0,"3718, 3719","3718, 3719",0,I,I,affected-carrier,affected-carrier
450,0.0,"3758, 3759","3758, 3759",0,I,I,agent-carrier,agent-carrier
451,8.0,"3760, 3772","3760, 3764",8,went through,went,main,main
452,8.06225774829855,"3773, 3806","3765, 3807",9,the most horrible year of my life,through the most horrible year of my life!,path,path
453,3.1622776601683795,"3758, 3806","3755, 3807",4,I went through the most horrible year of my life,So I went through the most horrible year of my life!,directional,directional
454,0.0,"3808, 3855","3808, 3855",0,The tablets I was on mixed with my meal routine,The tablets I was on mixed with my meal routine,agent,agent
458,1.0,"3808, 3877","3808, 3878",1,The tablets I was on mixed with my meal routine made me put on weight,The tablets I was on mixed with my meal routine made me put on weight!,influential,influential
455,0.0,"3856, 3860","3856, 3860",0,made,made,main,main
457,1.0,"3861, 3877","3861, 3878",1,me put on weight,me put on weight!,phenomenon,phenomenon
467,4.123105625617661,"3948, 3977","3944, 3978",5,I have come off my medication,and I have come off my medication!,relational,relational
464,4.0,"3955, 3963","3955, 3959",4,come off,come,main,main
461,0.0,"3936, 3943","3936, 3943",0,stopped,stopped,main,main
466,4.0,"3883, 3943","3879, 3943",4,now after 2 years my seizures have almost completely stopped,But now after 2 years my seizures have almost completely stopped,action,action
462,0.0,"3948, 3949","3948, 3949",0,I,I,affected-carrier,affected-carrier
459,0.0,"3901, 3912","3901, 3912",0,my seizures,my seizures,agent,agent
474,39.01281840626232,"4026, 4082","4065, 4083",40,some support and encouragement to help me get it all off,me get it all off!,phenomenon,phenomenon
468,0.0,"3982, 3983","3982, 3983",0,I,I,agent,agent
473,0.0,"4021, 4025","4021, 4025",0,need,need,main,main
471,0.0,"3997, 4004","3997, 4004",0,dieting,dieting,phenomenon,phenomenon
470,0.0,"3989, 3996","3989, 3996",0,started,started,main,main
480,0.0,"4121, 4127","4121, 4127",0,caught,caught,main,main
478,0.0,"4097, 4104","4097, 4104",0,careful,careful,attribute,attribute
484,0.0,"4159, 4168","4159, 4168",0,convinced,convinced,main,main
485,0.0,"4169, 4172","4169, 4172",0,him,him,affected-cognizant,affected-cognizant
560,0.0,"4178, 4179","4178, 4179",0,I,I,carrier,carrier
483,0.0,"4157, 4158","4157, 4158",0,I,I,agent,agent
477,3.0,"4094, 4096","4091, 4096",3,be,to be,main,main
506,4.123105625617661,"4157, 4222","4153, 4223",5,I convinced him that I was just ill with a tummy bug or something,but I convinced him that I was just ill with a tummy bug or something.,mental,mental
