,,Relaxed/Lambda Match Statistics
,Precission,0.18421052631578946
,Recall,0.5870967741935483
,F1,0.28043143297380585
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
172,"172, 186",on another man,affected-perceiver
172,"172, 186",on another man,affected-cognizant
172,"172, 186",on another man,affected-carrier
172,"172, 186",on another man,affected-destination
172,"172, 186",on another man,affected-possessed
172,"172, 186",on another man,affected-source
172,"172, 186",on another man,possessed
172,"172, 186",on another man,range
357,"357, 360",him,affected-emoter
357,"357, 360",him,affected-path
357,"357, 360",him,affected-perceiver
357,"357, 360",him,source
357,"357, 360",him,location
357,"357, 360",him,affected-cognizant
357,"357, 360",him,affected-carrier
357,"357, 360",him,affected-destination
357,"357, 360",him,affected-possessed
357,"357, 360",him,affected-source
378,"378, 381",she,affected-emoter
378,"378, 381",she,affected-path
378,"378, 381",she,affected-perceiver
378,"378, 381",she,affected-cognizant
378,"378, 381",she,affected-carrier
378,"378, 381",she,affected-destination
378,"378, 381",she,affected
378,"378, 381",she,affected-possessed
378,"378, 381",she,affected-source
378,"378, 381",she,carrier
387,"387, 393",to me.,phenomenon
387,"387, 393",to me.,attribute
387,"387, 393",to me.,created-phenomenon
387,"387, 393",to me.,affected-destination
387,"387, 393",to me.,created
311,"311, 337",two children with this man,phenomenon
311,"311, 337",two children with this man,affected-emoter
311,"311, 337",two children with this man,created-phenomenon
311,"311, 337",two children with this man,affected-path
311,"311, 337",two children with this man,affected-perceiver
311,"311, 337",two children with this man,affected-cognizant
311,"311, 337",two children with this man,affected-carrier
311,"311, 337",two children with this man,affected-destination
311,"311, 337",two children with this man,affected
311,"311, 337",two children with this man,affected-possessed
311,"311, 337",two children with this man,affected-source
311,"311, 337",two children with this man,created
303,"303, 337",She had two children with this man,process
303,"303, 337",She had two children with this man,causative
303,"303, 337",She had two children with this man,two-role-action
303,"303, 337",She had two children with this man,action
338,"338, 360",and has since left him,process
338,"338, 360",and has since left him,locational
338,"338, 360",and has since left him,directional
338,"338, 360",and has since left him,two-role-action
303,"303, 306",She,agent
303,"303, 306",She,agent-cognizant
303,"303, 306",She,affected-carrier
303,"303, 306",She,affected
303,"303, 306",She,agent-carrier
303,"303, 306",She,agent-perceiver
303,"303, 306",She,perceiver
378,"378, 393",she came to me.,process
378,"378, 393",she came to me.,attributive
378,"378, 393",she came to me.,action
378,"378, 393",she came to me.,one-role-action
378,"378, 393",she came to me.,starting
374,"374, 377",did,main
394,"394, 419",We started a relationship,process
394,"394, 419",We started a relationship,two-role-action
394,"394, 419",We started a relationship,action
394,"394, 419",We started a relationship,starting
394,"394, 396",We,affected-emoter
394,"394, 396",We,affected-path
394,"394, 396",We,affected-perceiver
394,"394, 396",We,agent-cognizant
394,"394, 396",We,affected-cognizant
394,"394, 396",We,affected-carrier
394,"394, 396",We,affected-destination
394,"394, 396",We,affected
394,"394, 396",We,agent-carrier
394,"394, 396",We,affected-possessed
394,"394, 396",We,agent-perceiver
394,"394, 396",We,affected-source
424,"424, 426",it,affected-carrier
424,"424, 426",it,agent-carrier
424,"424, 426",it,carrier
405,"405, 419",a relationship,phenomenon
405,"405, 419",a relationship,created
420,"420, 456",and it lasted approximately 3 years.,process
420,"420, 456",and it lasted approximately 3 years.,locational
420,"420, 456",and it lasted approximately 3 years.,relational
481,"481, 505",until the last 6 months.,attribute
457,"457, 467",Everything,affected-carrier
457,"457, 467",Everything,agent-carrier
472,"472, 477",great,location
457,"457, 505",Everything was great up until the last 6 months.,process
457,"457, 505",Everything was great up until the last 6 months.,locational
506,"506, 551",We never even had a fight for the first year.,process
506,"506, 551",We never even had a fight for the first year.,causative
506,"506, 551",We never even had a fight for the first year.,relational
506,"506, 551",We never even had a fight for the first year.,possessive
506,"506, 551",We never even had a fight for the first year.,two-role-action
524,"524, 551",a fight for the first year.,phenomenon
524,"524, 551",a fight for the first year.,affected-emoter
524,"524, 551",a fight for the first year.,created-phenomenon
524,"524, 551",a fight for the first year.,affected-path
524,"524, 551",a fight for the first year.,affected-perceiver
524,"524, 551",a fight for the first year.,affected-cognizant
524,"524, 551",a fight for the first year.,affected-carrier
524,"524, 551",a fight for the first year.,affected-destination
524,"524, 551",a fight for the first year.,affected
524,"524, 551",a fight for the first year.,affected-possessed
524,"524, 551",a fight for the first year.,affected-source
524,"524, 551",a fight for the first year.,created
524,"524, 551",a fight for the first year.,possessed
506,"506, 508",We,agent-cognizant
506,"506, 508",We,affected-carrier
506,"506, 508",We,affected
506,"506, 508",We,agent-carrier
506,"506, 508",We,agent-perceiver
506,"506, 508",We,carrier
506,"506, 508",We,perceiver
509,"509, 514",never,main
580,"580, 596",... the fighting,affected-carrier
580,"580, 596",... the fighting,agent-carrier
568,"568, 571",had,main
572,"572, 580",to leave,process
572,"572, 580",to leave,one-role-action
601,"601, 670",so bad and the children didn't need to be subjected to it any longer.,location
552,"552, 580",Two weeks ago I had to leave,process
552,"552, 580",Two weeks ago I had to leave,causative
552,"552, 580",Two weeks ago I had to leave,influential
572,"572, 580",to leave,phenomenon
572,"572, 580",to leave,created-phenomenon
572,"572, 580",to leave,created
580,"580, 670",... the fighting was so bad and the children didn't need to be subjected to it any longer.,process
580,"580, 670",... the fighting was so bad and the children didn't need to be subjected to it any longer.,locational
637,"637, 639",to,main
566,"566, 567",I,agent-cognizant
566,"566, 567",I,agent-carrier
566,"566, 567",I,agent-perceiver
716,"716, 737",and have some answers,process
716,"716, 737",and have some answers,causative
716,"716, 737",and have some answers,two-role-action
716,"716, 737",and have some answers,action
671,"671, 715",I have since gained insight into the problem,process
671,"671, 715",I have since gained insight into the problem,relational
671,"671, 715",I have since gained insight into the problem,possessive
759,"759, 762",dot,main
780,"780, 798",another situation.,affected-carrier
780,"780, 798",another situation.,agent-carrier
691,"691, 698",insight,affected-possessed
691,"691, 698",insight,possessed
671,"671, 672",I,affected-carrier
671,"671, 672",I,affected
671,"671, 672",I,carrier
725,"725, 737",some answers,phenomenon
725,"725, 737",some answers,affected-emoter
725,"725, 737",some answers,created-phenomenon
725,"725, 737",some answers,affected-path
725,"725, 737",some answers,affected-perceiver
725,"725, 737",some answers,affected-cognizant
725,"725, 737",some answers,affected-carrier
725,"725, 737",some answers,affected-destination
725,"725, 737",some answers,affected
725,"725, 737",some answers,affected-possessed
725,"725, 737",some answers,affected-source
725,"725, 737",some answers,created
748,"748, 758",mars venus,affected-possessed
748,"748, 758",mars venus,possessed
699,"699, 715",into the problem,affected-possessed
699,"699, 715",into the problem,possessed
767,"767, 798",but there is another situation.,process
767,"767, 798",but there is another situation.,action
767,"767, 798",but there is another situation.,one-role-action
1013,"1013, 1033",to save my feelings.,process
1013,"1013, 1033",to save my feelings.,two-role-action
1013,"1013, 1033",to save my feelings.,preventive
961,"961, 975",to believe her,created-phenomenon
940,"940, 953",the most part,phenomenon
940,"940, 953",the most part,created-phenomenon
998,"998, 1003",lying,main
940,"940, 975",the most part I want to believe her,process
940,"940, 975",the most part I want to believe her,desiderative
1013,"1013, 1020",to save,main
856,"856, 866",to confide,main
954,"954, 955",I,affected-emoter
1021,"1021, 1033",my feelings.,phenomenon
1021,"1021, 1033",my feelings.,affected-emoter
1021,"1021, 1033",my feelings.,created-phenomenon
1021,"1021, 1033",my feelings.,affected-path
1021,"1021, 1033",my feelings.,affected-perceiver
1021,"1021, 1033",my feelings.,affected-cognizant
1021,"1021, 1033",my feelings.,affected-carrier
1021,"1021, 1033",my feelings.,affected-destination
1021,"1021, 1033",my feelings.,affected
1021,"1021, 1033",my feelings.,affected-possessed
1021,"1021, 1033",my feelings.,affected-source
1021,"1021, 1033",my feelings.,created
961,"961, 971",to believe,main
884,"884, 888",talk,main
1090,"1090, 1097",to work,main
1044,"1044, 1052",interest,phenomenon
1044,"1044, 1052",interest,affected-emoter
1044,"1044, 1052",interest,created-phenomenon
1044,"1044, 1052",interest,affected-path
1044,"1044, 1052",interest,affected-perceiver
1044,"1044, 1052",interest,affected-cognizant
1044,"1044, 1052",interest,affected-carrier
1044,"1044, 1052",interest,affected-destination
1044,"1044, 1052",interest,affected
1044,"1044, 1052",interest,affected-possessed
1044,"1044, 1052",interest,affected-source
1044,"1044, 1052",interest,range
1067,"1067, 1078",a few steps,destination
1067,"1067, 1078",a few steps,affected-destination
1056,"1056, 1078",going back a few steps,process
1056,"1056, 1078",going back a few steps,directional
1056,"1056, 1078",going back a few steps,relational
1151,"1151, 1159",to begin,main
1034,"1034, 1130",She shows interest in going back a few steps and trying to work through our relationship the way,process
1034,"1034, 1130",She shows interest in going back a few steps and trying to work through our relationship the way,three-role-perception
1034,"1034, 1130",She shows interest in going back a few steps and trying to work through our relationship the way,three-role-cognition
1034,"1034, 1130",She shows interest in going back a few steps and trying to work through our relationship the way,two-role-action
1034,"1034, 1130",She shows interest in going back a few steps and trying to work through our relationship the way,action
1079,"1079, 1130",and trying to work through our relationship the way,process
1079,"1079, 1130",and trying to work through our relationship the way,tentative
1079,"1079, 1130",and trying to work through our relationship the way,influential
1034,"1034, 1037",She,agent
1034,"1034, 1037",She,agent-cognizant
1034,"1034, 1037",She,agent-carrier
1034,"1034, 1037",She,agent-perceiver
1056,"1056, 1061",going,main
1098,"1098, 1130",through our relationship the way,affected-emoter
1098,"1098, 1130",through our relationship the way,affected-path
1098,"1098, 1130",through our relationship the way,affected-perceiver
1098,"1098, 1130",through our relationship the way,affected-cognizant
1098,"1098, 1130",through our relationship the way,affected-carrier
1098,"1098, 1130",through our relationship the way,affected-destination
1098,"1098, 1130",through our relationship the way,affected
1098,"1098, 1130",through our relationship the way,affected-possessed
1098,"1098, 1130",through our relationship the way,path
1098,"1098, 1130",through our relationship the way,affected-source
1090,"1090, 1130",to work through our relationship the way,process
1090,"1090, 1130",to work through our relationship the way,directional
1090,"1090, 1130",to work through our relationship the way,relational
1090,"1090, 1130",to work through our relationship the way,two-role-action
1090,"1090, 1130",to work through our relationship the way,one-role-action
1083,"1083, 1089",trying,main
1090,"1090, 1130",to work through our relationship the way,created-phenomenon
1151,"1151, 1165",to begin with.,process
1151,"1151, 1165",to begin with.,action
1151,"1151, 1165",to begin with.,one-role-action
1249,"1249, 1259",some hours,affected-possessed
1249,"1249, 1259",some hours,possessed
1193,"1193, 1201",learning,main
1193,"1193, 1235",learning to read each others communication,process
1193,"1193, 1235",learning to read each others communication,mental
1193,"1193, 1235",learning to read each others communication,two-role-cognition
1202,"1202, 1209",to read,main
1270,"1270, 1298",discussing our relationship.,process
1270,"1270, 1298",discussing our relationship.,mental
1270,"1270, 1298",discussing our relationship.,two-role-cognition
1202,"1202, 1235",to read each others communication,process
1202,"1202, 1235",to read each others communication,mental
1202,"1202, 1235",to read each others communication,two-role-perception
1202,"1202, 1235",to read each others communication,three-role-cognition
1202,"1202, 1235",to read each others communication,two-role-action
1202,"1202, 1235",to read each others communication,phenomenon
1202,"1202, 1235",to read each others communication,created-phenomenon
1281,"1281, 1298",our relationship.,phenomenon
1281,"1281, 1298",our relationship.,created-phenomenon
1236,"1236, 1269",and spending some hours each week,process
1236,"1236, 1269",and spending some hours each week,relational
1236,"1236, 1269",and spending some hours each week,possessive
1210,"1210, 1235",each others communication,phenomenon
1210,"1210, 1235",each others communication,created-phenomenon
1210,"1210, 1235",each others communication,range
1270,"1270, 1280",discussing,main
1240,"1240, 1248",spending,main
1403,"1403, 1404",I,affected-carrier
1403,"1403, 1404",I,agent-carrier
1403,"1403, 1404",I,carrier
1366,"1366, 1369",she,agent
1366,"1366, 1369",she,agent-perceiver
1366,"1366, 1369",she,perceiver
1432,"1432, 1440",... What,created-phenomenon
1432,"1432, 1454",... What do you think?,process
1334,"1334, 1349",until I left...,process
1334,"1334, 1349",until I left...,one-role-action
1391,"1391, 1432",but because I still feel in love with her,process
1391,"1391, 1432",but because I still feel in love with her,attributive
1391,"1391, 1432",but because I still feel in love with her,relational
1340,"1340, 1341",I,agent-cognizant
1340,"1340, 1341",I,agent-carrier
1340,"1340, 1341",I,agent-perceiver
1313,"1313, 1333",how much I loved her,process
1313,"1313, 1333",how much I loved her,emotive
1444,"1444, 1447",you,agent
1444,"1444, 1447",you,agent-cognizant
1444,"1444, 1447",you,affected-cognizant
1444,"1444, 1447",you,affected
1322,"1322, 1323",I,affected-emoter
1373,"1373, 1390",with someone else,matchee
1416,"1416, 1423",in love,attribute
1350,"1350, 1390",and not because she is with someone else,process
1350,"1350, 1390",and not because she is with someone else,matching
1424,"1424, 1432",with her,attribute
1330,"1330, 1333",her,created-phenomenon
1464,"1464, 1480",to clear the fog,process
1464,"1464, 1480",to clear the fog,two-role-action
1464,"1464, 1472",to clear,main
1473,"1473, 1480",the fog,affected-emoter
1473,"1473, 1480",the fog,affected-path
1473,"1473, 1480",the fog,affected-perceiver
1473,"1473, 1480",the fog,affected-cognizant
1473,"1473, 1480",the fog,affected-carrier
1473,"1473, 1480",the fog,affected-destination
1473,"1473, 1480",the fog,affected
1473,"1473, 1480",the fog,affected-possessed
1473,"1473, 1480",the fog,affected-source
